Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Latin America & Caribbean,LCN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1271.929215,1334.179341,1308.559826,1387.825506,1361.999006,1366.019521,1429.096239,1347.176977,1412.763124,1533.127238,1494.774261,1445.289301,1611.352559,1662.05103,1627.230314,1632.070087,1695.087276,1713.53771,1729.044311,1800.225393,1997.183102,1988.824497,1984.850801,2097.183378,2140.780144,2036.93864,2098.616471,2094.074523,2111.223671,2091.414491,2143.461285,2420.072561,2525.080651,2431.453205,2566.425836,2513.904831,2659.916578,2847.029364,2810.008862,2849.6353,3042.474453,2940.037619,3189.727256,3188.403882,3206.248167,3265.461561,3540.60011,3656.84128,3334.028561,3860.255344,3815.223568,3976.179756,4165.295487,4177.764395,4353.139735,4187.28021,4691.666834,4371.273082,4869.314735,4735.005672,
Least developed countries: UN classification,LDC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1131.028399,1095.279825,1151.189104,1174.338842,1140.031493,1083.470543,1165.719593,1197.001006,1213.116132,1193.525497,1154.221763,1124.490552,1229.240558,1210.09285,1288.424397,1249.99316,1264.492604,1310.432883,1302.64157,1394.659332,1407.235207,1415.991119,1462.664822,1444.870447,1482.017887,1450.046379,1451.840507,1446.113173,1510.002526,1453.519948,1466.684071,1412.010514,1485.517358,1394.385753,1477.94305,1535.988577,1500.360313,1540.893172,1672.457846,1698.802537,1708.061401,1725.726914,1687.82668,1711.216011,1786.400172,1868.774956,1925.239946,1946.855641,2040.429289,2022.719975,1997.309776,1983.907575,1904.353099,1952.791712,2034.041716,1937.480541,2030.3742,2043.2575,2083.569562,2108.222246,
Low income,LIC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,897.785528,955.5875493,928.5876799,975.8804961,940.0160981,941.9351406,988.8890161,984.8247128,1033.705785,942.1702404,971.5265674,1027.402722,973.0825293,1061.272897,1076.513561,1088.243068,1042.826886,1106.990948,1080.817205,1142.739175,1156.998112,1025.942505,1044.728592,998.6742556,1096.422856,1129.17106,1059.464303,1182.437441,989.5066694,947.8994083,1101.711435,1034.229337,1203.104283,1045.047685,1018.020386,1063.649916,1015.942652,1092.723178,1067.364446,986.5894154,1079.41091,1119.327054,1143.516393,1103.541405,1174.20024,1255.09143,1229.36759,1181.825335,1372.76375,1330.094331,1330.645964,1369.401959,1283.975702,1316.728486,1369.814688,1307.994174,1365.730223,1341.138775,1453.067559,1442.261265,
Liechtenstein,LIE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1765.4,1869.1,1848.4,1917,1681.6,1732.9,2038.5,2283.1,2426.8,2154.7,1939.2,1966.8,1843.5,1885.8,1752.8,1812.1,2022.8,2144.1,2337.7,2501.1,2547.9,2755.3,3065.6,2632.8,2960.6,2990.5,2997.4,2917.1,2880.8,2965,2925.8,2957.7,3024.2,2902,3052.6,3008.5,3143.2,3400.1,3192,3338.2,3424.9,3405.1,3282.6,3563.7,3467.2,3579.8,3727.9,3616.7,3790.6,3974.3,3520.8,3582.9,3833.5,3801.9,3849.3,3845.3,3054.6,3777.1,4737.4,4746.8,
Lower middle income,LMC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1041.75828,1064.433062,1090.021931,1095.433134,1017.929971,996.2028722,1097.494827,1161.069101,1163.70899,1233.556034,1239.555677,1227.584511,1252.993861,1253.776287,1376.382988,1349.81981,1415.156967,1462.753796,1404.570552,1515.298129,1577.038639,1609.261024,1711.658261,1711.468121,1760.416878,1773.972966,1740.635441,1884.674085,1977.727064,1987.408223,2008.864015,2103.257804,2178.896709,2170.714024,2188.864031,2236.251855,2270.502774,2278.147899,2365.042903,2384.496189,2507.167347,2453.188176,2522.80223,2569.006564,2598.35517,2643.292448,2696.73022,2841.078002,2846.736865,2865.877034,2993.737148,3026.718815,3099.365294,3140.452535,3104.971898,3155.290381,3175.19015,3300.802926,3346.688953,3256.234469,
Low & middle income,LMY,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1080.683799,1118.566936,1146.042451,1150.610928,1093.040489,1097.997958,1191.189948,1200.051374,1225.43385,1287.009746,1315.010601,1301.139219,1315.150408,1348.049667,1436.749124,1429.689019,1472.118223,1524.496059,1482.001018,1577.819568,1673.741062,1668.035539,1706.279337,1740.433519,1780.479972,1787.645397,1767.72461,1876.231444,1909.893537,1904.283161,2462.681968,2378.523608,2427.30587,2372.402422,2409.002419,2513.025949,2572.722594,2610.453468,2659.766413,2609.489803,2718.417357,2705.018487,2720.283716,2811.588516,2835.525199,2912.476873,2961.25286,3114.920987,3099.059686,3118.341236,3264.884658,3260.35976,3333.220686,3366.129015,3451.427434,3441.535197,3567.075157,3551.725729,3653.752459,3621.235369,
Lesotho,LSO,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,836.2,814.7,813.3,809.6,756.2,799.3,747,680.2,680.4,605.5,622.8,375.1,588,909.5,703.1,640.1,1507.7,1402.2,1139.5,959.8,830.9,664.4,679.8,648.9,720.6,679.4,601.8,831,919.4,1036.9,460.3,612.1,972.6,818.2,776.4,1183.6,1015.8,1353.3,943.3,718.8,995.5,736.3,609.1,595.4,686.8,522.5,435.6,390,421,909.1,663.1,653.5,764.4,680.6,658.3,466.9,986.8,713.8,695.4,882.4,
Late-demographic dividend,LTE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3509.651321,2865.629274,2911.023152,2890.019499,3003.810693,3169.067067,3263.222659,3347.475765,3418.455487,3183.99152,3394.656792,3404.449327,3411.060965,3584.906465,3554.486732,3662.429781,3690.338298,3902.84573,3859.30308,3970.077998,4130.86055,4108.565618,4285.636215,4354.885834,4440.862718,4440.775754,4639.036717,4582.751014,4686.329817,4673.217147,
Lithuania,LTU,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.2,2102,1753.4,1852.8,2417.2,2529.4,2448.4,2020.8,2707.5,2505,2765.9,3037,3254.9,2940.2,1929.4,3007.1,3348.2,3449.6,2763.5,3029.9,4015.3,3687.8,3975.2,4564.6,3859.8,4230.2,3181.2,3858.9,4734.2,
Luxembourg,LUX,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5328.8,5142.3,5748,5678,6396.6,5634.8,5596.8,5202.9,6106.4,6202.1,5593.3,5193.2,5522.7,5967.4,5935.7,6027.1,4999.7,5339.6,5993.5,5972.6,5736.8,
Latvia,LVA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.2,1774.4,1842.7,1687,2153.3,2144.2,2057.7,1885,2199,2091.5,2478.3,2176,2426.2,2802.9,2264,2941.6,3104.4,3075.3,2775.5,2738,3767.5,3373.8,3486.5,4513.1,3828.4,4250.2,3026.3,4310.1,4662.8,
"Macao SAR, China",MAC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,407.6,1068.9,891.3,864.1,881.3,468.5,728.1,1348.1,880.9,942,1142.6,1120.8,686.4,1051.9,887.8,1187.3,581.9,999.3,928,1019.5,485.2,1146.8,760,837.5,1108.5,1509.7,853.7,1495.4,1342.9,1120,1575.9,587.7,560.4,1584.9,446.5,1687.2,833.9,1122.7,743.5,366.8,894.6,1068.7,1432.9,1512.1,783.9,1652.1,516.4,1002.9,1919.4,1547.5,1614.4,1016.6,1828.3,1454.3,2140.7,936,1757.6,2263.6,1454.1,742.9,
Monaco,MCO,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2928.2,3832.4,2181.6,2989.5,2288.5,3432.6,2748.9,2443.9,2032.8,2487.1,2502.8,2353.5,2832,2793.4,2550.2,2110.9,3221.6,2372.7,2734,2865.9,2344.2,2851.8,3162.3,2370.9,3197.3,3651.9,3683.2,3859,1893.6,
Madagascar,MDG,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1784.8,1761.6,1758.2,1806.4,1744.9,1585.5,1652.7,1686.2,1770.3,1857.8,1792.4,1797.6,1741.8,1809.5,1759,1847.4,1695.8,1621.2,1687.5,1681.8,1621.7,1593.7,1729.7,1742.6,1749.3,1782.2,1884.6,1823.3,1955.7,1945.3,1927.5,1934.2,1924.4,1926.3,1968,2007.9,2000.8,1875.4,1962.3,1890.9,2020.7,1967.4,2201.7,2353.2,2514.5,2565.3,2620.1,2811.3,3183.4,3271.7,3296.2,3348.9,3460.1,3705.7,3910.9,3945.8,4336,2644.2,2575.1,2470.2,
Maldives,MDV,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,888.3,875,897.3,912.5,923.9,916.1,905.8,852.9,783,892.2,760.9,781.3,952.8,986.8,889.9,829.5,798.1,823.5,800,850,766.9,740.3,714.3,1000,1000,1000,1250,1000,1375,1000,1000,1000,1000,1000,1000,1000,1215.2,1226.7,1352.1,1492.5,1617.6,1666.7,1500,1970.1,1764.7,1928.6,1971.4,2071.4,2161.8,2216.2,2356.2,2500,2532.5,2321.4,2264.4,2451.2,2409.6,2376.5,2392.9,2352.9,
Middle East & North Africa,MEA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,813.1626414,1105.405658,1036.866137,991.521355,1030.659758,921.2080036,1009.518349,1162.489845,1078.017919,1018.535091,1101.751898,1228.173483,988.4636622,1110.804968,1148.1077,1240.852778,1041.787176,1186.91744,1143.230416,1240.005692,1141.685132,1276.291321,1157.382407,1213.175555,1348.180615,1496.441481,1385.399538,1644.747609,1392.079195,1565.930845,1761.703379,1653.173609,1708.919896,1965.275313,1835.613432,2013.147548,1901.289793,1972.416209,1934.053777,1818.213414,2024.180765,2324.842865,2387.785132,2348.205004,2193.331028,2483.373884,2250.353422,2174.781895,2480.570673,2273.579104,2300.996987,2264.95601,2436.735426,2372.941772,2576.514168,2557.553667,2395.03177,2416.057106,2503.939973,2339.965699,
Mexico,MEX,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1104.9,1124.5,1130.1,1302,1335.6,1290,1371.4,1430.4,1492.7,1540.8,1530,1513.6,1501.6,1613.8,1745,1729.8,1779.4,1918.5,2009,2191.1,2292.5,2415.5,2183.7,2340.5,2431.1,2332.4,2321.8,2180.5,2198.2,2424.4,2426.9,2708.2,2639.4,2518.3,2519.6,2552.9,2678.7,2639.3,2708.1,2760.9,2855.2,2913.1,2964,3078.6,3130.8,3213.3,3353,3452.3,3433.7,3501.2,3240.5,3453.4,3386.9,3581.9,3470.1,3748.8,3799.7,3826.3,3992.4,3806.5,
Marshall Islands,MHL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1097.82909,1134.009683,1166.673047,1166.452781,1106.970361,1111.913058,1209.419126,1218.115672,1242.078522,1317.360416,1345.343132,1326.494402,1345.258597,1374.525512,1470.157003,1462.102284,1513.246346,1563.078009,1518.569371,1616.594713,1719.599262,1728.323394,1767.606277,1806.456693,1842.924175,1848.5997,1834.685716,1946.354055,2008.680221,2012.231801,2575.134751,2470.121078,2522.682331,2484.447735,2529.463747,2638.718749,2707.78302,2748.833678,2807.299333,2755.586112,2874.596087,2857.122109,2884.632482,2980.311693,3012.961808,3089.588141,3146.421976,3327.709855,3289.608548,3346.822264,3497.418454,3519.509342,3631.305926,3670.92782,3729.753192,3759.975483,3876.964168,3880.94525,3976.657922,3931.761299,
North Macedonia,MKD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2651.5,2011.5,2695.7,3006.8,2454.7,2748.1,3079.5,2940.6,2565,2287.8,2901.3,2422.3,3596.7,3205,3243.5,2625.2,3536.9,3385.9,3329.6,3502.1,2839.3,3381.3,3900,3051.1,3859.2,2807.5,3714.6,3554.1,3664.2,
Mali,MLI,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,707.5,729.4,644.8,748.6,811.9,787.3,748.2,766.8,872.9,829.6,831.4,687.9,673.4,796.2,880.6,679.1,615.7,1077.5,847.8,726.1,837.9,785,840.4,696.6,1084,1089.8,1033.4,962,939.7,726.4,1055.3,738,762.8,817.8,810.1,1100.6,1063.9,1204.2,1174.1,1006.5,986.3,788.6,981.4,1206.5,1089.5,1124.8,1101.2,1397.7,1800.4,1452.8,1046.8,1506.8,1512.4,1550.7,1575.5,1607.5,1601.9,1728.9,1767.7,1686,
Malta,MLT,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1360.4,1373.3,1566.5,1462.1,1694.2,1438.5,1490.5,1230.2,1345.5,1374.8,1755.9,1983.8,2018.4,1758.7,2009.2,2470.9,3139.7,2795.3,2809.5,3196.2,3751.8,4125.3,3940.7,3563.6,3625.9,3656.8,3574.1,3303.6,3629.6,3743.1,3136.4,3026.5,2703.7,2607.1,2508.5,3500,3904.8,3790.3,3870.2,4007.5,4000,4780.9,4013.6,4084,4129.2,4032.3,4238.8,4714.3,4789.2,4690.5,4671,4639.8,4668.9,4739.6,4823.8,4820.2,4880.2,,,,
Myanmar,MMR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1535,1560.2,1521.2,1623.1,1575.6,1380.2,1545.7,1588.4,1616.1,1611.2,1635.1,1543.3,1680.1,1671,1742.2,1799.4,1845.3,1992.8,2197.4,2600.2,2766.5,2989.1,2874.7,2890.3,2896.7,2863.7,2885.9,2754.6,2747.6,2762.5,2658.2,2706.8,2839,2944.5,2777,2853.8,2770.6,2799.3,2963.4,3053.6,3109.8,3113.1,3236.8,3332.9,3441,3555.7,3667.6,3767.7,3781.6,3798.1,3589.8,3557.6,3592.9,3636.4,3657.2,3606.8,3643.5,3707.1,3660.5,3645.9,
Middle East & North Africa (excluding high income),MNA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,804.1583849,1102.299078,1032.289822,978.9029221,1020.494389,914.3049628,998.2055664,1160.883571,1072.912377,1014.020465,1104.404523,1223.054036,984.8504215,1109.528892,1146.433454,1247.22824,1041.340685,1192.327254,1148.730938,1245.864408,1137.978062,1267.885336,1126.712571,1173.374562,1296.087123,1435.423787,1303.718088,1553.648402,1293.532055,1471.148167,1669.362047,1553.915525,1599.432658,1866.239228,1778.493139,1983.600454,1857.042767,1936.566301,1888.338801,1771.047252,1971.713346,2275.113966,2338.384994,2290.715465,2136.136536,2429.829668,2190.276868,2112.365588,2447.727707,2235.87355,2264.60031,2234.84643,2412.372917,2332.216736,2534.468897,2517.552554,2358.571234,2387.015668,2477.175199,2309.790986,
Montenegro,MNE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2971.2,1992.4,3239.7,3347.9,3321.4,3305.7,2638.8,3769.5,3451.5,3146.5,3262.1,3287.5,3312.2,3206.4,3338.4,
Mongolia,MNG,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,400,861.6,817.8,898.3,772.8,662.5,816.2,525.7,317.9,681.2,899,497.2,1085.3,752.8,1113.8,841.8,855.3,626.9,566.2,517,635.1,1042.6,1387.5,966.3,1395.6,1380.6,1106.6,1269.1,1248.3,1098.2,970.3,833.4,858.4,732,735,660.5,756.7,634.1,606.2,770.1,708.4,585.4,785.3,787.5,474.3,1098,942.5,1382.8,1551.8,1370.3,1487.2,1565.3,1319.8,1668,574.7,1279.6,843.7,1379.6,1271.9,1218.6,
Northern Mariana Islands,MNP,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,877.4,858.2,911.1,926.5,935.7,923.5,960.7,948.7,887.2,1000,941.1,979.3,873.8,777.7,571.7,795.8,772.8,710.4,622.8,595.7,591.7,498.4,489,510,531.3,544,398.2,393.3,395.7,476.7,344.2,177.6,564.7,520.3,652.4,821.8,821.4,839,985.4,868.1,880.1,588.7,819.2,774.2,428.4,692.4,581.4,533.5,884.3,1028.4,1041.1,1191.6,564.8,702.6,733.1,650.8,661.9,789.2,824.4,672.1,
Mauritania,MRT,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,369.8,378.8,374.5,376.1,340.5,369.3,374.9,387.3,399.1,343,206.8,209.9,217,330.2,435.7,558.8,414.3,328.2,308.1,422.3,420.4,451.1,464.3,501.3,638.7,699.1,1010.8,863.2,949.8,869.8,673.7,862.1,849,667.8,772.3,849.6,782.1,894.4,864.2,864.4,639.1,1011.8,797.7,637.5,841.2,661.3,705.8,765.8,713.3,955.2,1374.5,1034.4,1197,1678.8,1265.9,1154.5,1849,1508,1822.7,1553.8,
Mauritius,MUS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1512.6,1780.7,1289.5,1000,1644.4,2524.9,1723.9,2409.8,2858.7,2775.6,3592.8,3155.9,3200.5,2757.3,2212,2784,2773.4,2501.9,2545.3,2454.5,2609.1,2541.3,3038.5,4441.7,4740.6,4407.5,3543.6,3845.5,3738.4,4190.8,3723.8,4434.6,4243,3728.8,3853.3,4866.7,5043.5,5180,4902.4,8900,7203.7,7763.2,6555.6,6473.7,7539.7,7793.1,9453.7,7541,8000,6833.3,3901.8,3389.6,3219.1,3765.1,2695.9,3455,5234.8,5272.7,6880,9047.1,
Malawi,MWI,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,984.5,1027,876.7,1076.8,856.5,905.2,1381.3,995.3,967.3,888.4,1133.4,1149.8,1104,1133.1,1014.9,1110.2,1298.8,1246.8,1175,1187.4,1121.9,1169.1,1146.2,1180.6,1169,1076.1,1001.8,1156.4,1179.4,991.5,1141,481.6,1488.8,896.4,1309.2,1390.6,1054.4,1322.1,1745.4,1675.5,1175.5,1045.7,1209,1020.6,777.8,1444.7,2467,1598.7,2124.3,1906.9,2094.3,2087.1,2068.8,2218.1,1590.6,1347.4,1903.1,1531.2,1874,2004.4,
Malaysia,MYS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2097,2058.1,2143.8,1986.5,2144.2,2129,2015.5,2164.2,2318.1,2383,2468.6,2396.1,2632.2,2826.6,2641.2,2697,2611.7,2542.8,2822.8,2835.9,2824.4,2742.9,2579.9,2497.9,2642.4,2619.4,2450.9,2505.6,2601.9,2740.3,2787.4,2953.1,3003,3031.9,3119.2,3200,3023.3,2843.2,2910.3,3039.5,3108.1,3232.1,3347.2,3314.9,3407,3383.6,3540.6,3599.2,3734.7,3659.9,3780.2,3866.7,3948,3033.9,4054.2,4013.2,3797.4,3816.8,3552.2,3649.9,
North America,NAC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2203.302955,2430.221366,2580.221138,2378.669192,2731.875819,2763.273927,2781.513383,2858.920498,3108.653908,2960.731187,3376.036962,3458.566693,3293.162356,2733.791305,3178.522,3266.639662,3392.435198,3712.938343,3934.251216,3425.21179,3840.148685,3955.521815,3178.869071,3842.107737,4180.032368,4170.484552,4111.606534,3186.762877,3888.920792,4231.813491,4023.06678,4678.511101,3895.818088,4910.069813,4189.306649,4614.236288,4653.065519,5012.691413,5125.631322,5130.861611,5053.243431,4846.748952,5254.024262,6029.282188,5745.134414,5623.094403,5932.766051,5914.836142,6416.074095,6329.827682,6174.01874,5422.422578,6635.496914,6854.176947,6676.54214,7773.803116,7419.030189,7260.488286,7103.847259,7230.849114,
Namibia,NAM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,415.8,419.3,420.7,398.2,383.6,366.8,353.4,358.4,352.7,354.1,343.5,346.7,347.4,350.9,355.1,354.3,361.6,366.1,371,376.8,383.3,385.1,399,414.3,321.7,401.6,355.4,395.1,441.6,457.1,547,159,356.1,334.5,220.1,274,446.6,379,214.4,391.2,440.9,270.8,301.5,418.3,465.6,620.5,481.3,495.5,364.8,405,427.5,431.1,458.7,226.1,370.7,261.5,426.3,502.5,569,319.7,
New Caledonia,NCL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1314.3,1452.6,1533.3,1976.5,1725,1973.3,1521.1,1660.4,1842.4,2348.6,2315.8,2354.2,2493.5,2611.9,2752.6,2197,2548.8,2354.8,1949.9,1930,2523.1,2438,2021.5,1117.8,2548.5,2069.1,1333.3,2038.8,1237.5,1865.1,2331.1,3003.7,2866.2,2259.1,3181.3,3757.9,3704.1,3716.1,3879.4,3995.8,3941.6,3870.2,4029.1,4012.1,3885.1,3956,4129.3,3820.9,3805.7,3923.5,3462.7,4613.2,4020.2,4800.6,4541.1,5713.7,7400.6,8299.5,7453,8479.9,
Niger,NER,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,505.2,547.8,560.1,599.3,467.5,496.2,571.3,394,493.7,390.2,424.8,417.6,323.9,406,346.4,423.4,431.3,431.5,447,457.4,415.6,400.3,401.9,257.1,425,418.9,326.5,475.2,352.7,310.3,333.2,309.2,326.2,267.9,312.3,291,287.7,389.5,380.1,289.2,394.4,422.9,429.5,341.5,436.6,449.6,424.8,496.5,386,494.8,362.8,520.3,407.7,446.8,551.3,536.5,541.9,554.7,501.5,560.2,
Nigeria,NGA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,743,782.8,763.7,717.8,687.1,607.8,693.5,671.1,611,722.9,709.6,654.9,659.2,996.1,967.1,725.2,932.6,916.1,1053.3,1087,1655.5,1632.9,1526,1266.3,1247.9,1156.7,1203,1305.5,1252.9,1147.9,1094.1,1164,1153.1,1132.3,1210.5,1220.4,1182.8,1201.8,1239.3,1171.5,1233.6,1255.2,1308.8,1372.8,1421.7,1507.5,1399.8,1598.4,1531.1,1528,1334.4,1399,1234.7,1452,1445.2,1440.9,1340.3,1387.6,1442.2,1420,
Nicaragua,NIC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,939.7,937.7,1031.7,1035.7,1003.7,1050.3,1054.7,1091.7,1063.5,1109.8,1082.7,891.3,1152.9,965.5,1153.7,1030.2,1072,1314.8,1380.4,1572.3,1471.3,1566.2,1712.6,1622.7,1658,1905.7,1665.4,1763.8,1549.1,1524.5,1417.1,1688.1,1787.1,1725.2,1681.3,1689.3,1686.4,1706.5,1634,1687.7,1692.9,1731.9,1860.2,1798.1,1778.7,1902.3,1822.5,1811,2076.7,2086.1,1994.8,1944.2,1763.2,1914.3,1940.4,1933.7,2104.1,2281.8,2248.8,2223.7,
Netherlands,NLD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,3691.4,4277.4,3986.9,4395.8,3673.4,3513.6,4206.5,3939,3981.2,3768.4,4320.5,3982.5,4640.1,5042.4,4472.6,4779.9,4768.5,5797.9,5402.7,5689.2,5975.9,6740.9,6351.6,7188.9,6174.1,7419.9,6268,6194,6750.6,6990.1,7063.4,7459.2,7998.4,7164.5,7769.2,8292.9,7176.1,7307,7469.8,7905.5,7280.5,7313.9,7956.8,8066.3,7879.7,7854.2,7289.7,8332.3,9032.9,8569.3,7800.8,8545,8630.1,9073.7,8752.8,7776.9,8794.5,7905.1,8654.2,7919.9,
Norway,NOR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2791.8,2071.3,2578.1,2595.4,2553.6,2169.2,2729.1,3524.9,2625,3206.9,3226.3,2981.7,3260.2,3777.8,2556.6,2840.7,3566.5,3677.3,3557.6,3644.8,3698.7,3746.8,3335.5,4284.6,3885.9,3251.6,3814,3104.8,3408.9,4399.3,4015.5,2810.5,3923.4,3129.6,3629.3,4026.3,3885.9,4044.9,3709.5,3930.9,3709.5,3495.2,3940.7,4400.6,3992.9,3674.5,3855,4488.1,3446.3,4004.2,3436.9,3686.8,3374.3,4363.4,4803,4651.6,4561.4,2656.2,4832.3,4196.3,
Nepal,NPL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1846.6,1842.3,1843.9,1883.2,1867.3,1742,1738.2,1724,1750.9,1782.5,1716.9,1630.1,1772.8,1767.6,1789.6,1709.5,1604.3,1634,1456.9,1687.1,1700.9,1381.5,1745.3,1666.2,1659.1,1524.7,1684.1,1780.4,1886.9,1920.1,1848.2,1726,1858.8,1773.1,1891.3,1957.9,1946.6,1960.2,2003.1,2136.3,2177,2165.6,2200.9,2311.2,2311.6,2273.5,2213.3,2356.2,2369.1,2289.9,2476.5,2714.2,2569.7,2747.9,2743.9,2605.4,2795.7,2932,3093.6,3196.3,
Nauru,NRU,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,3125.3,2763.6,2732.6,3325.4,3275.7,3521.3,3708.4,3560.4,3681.8,2974.8,3487.3,3786.8,3935.3,3259.8,3307.7,4003.3,4163,4033.7,3900,3941.4,4426.6,4537.7,4532.1,4804.1,4611.8,4451.8,4453.3,4611.1,4275.8,5034,5144.1,5300.1,5277.9,5593.4,5625.4,5774.3,5892.2,6294.4,6168.7,6316.5,6534.7,6276.3,7059.9,6462.1,7566.2,7028.7,7916.4,7379.8,6909.9,7387.1,6953.2,8012,8105.6,8033.9,8026.6,8383.8,8464.4,8064.2,8194.2,9029.2,
OECD members,OED,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2021.416247,2195.363088,2278.561847,2206.133245,2375.216514,2409.998758,2499.656924,2558.15506,2669.24624,2568.52947,2925.885825,2936.532202,2918.253841,2736.592358,2912.666582,2920.177595,3020.72842,3317.095391,3367.141041,3153.821988,3358.16574,3478.079619,3072.89247,3640.460683,3723.520657,3721.374268,3694.499526,3345.433324,3663.295768,3877.270245,3852.403219,4022.948262,3700.809736,4120.33872,3829.882817,4165.965309,4172.687042,4369.56821,4378.184308,4402.666703,4335.775779,4317.878259,4251.164121,4958.094785,4665.517169,4610.622249,4716.960791,4892.822277,5081.455893,4986.906362,5035.91672,4730.427029,5350.835391,5562.485564,5449.548486,5865.476246,5770.992445,5568.452393,5644.862537,5703.031316,
